"agency_cd","site_no","Date","Daily.Mean.Discharge","Approval.Code"
"USGS","02085070","1995-11-09"," 277.00","A"
"USGS","02085070","1995-11-10"," 139.00","A"
"USGS","02085070","1995-11-11"," 375.00","A"
"USGS","02085070","1995-11-12","1160.00","A"
"USGS","02085070","1995-11-13"," 338.00","A"
"USGS","02085070","1995-11-14"," 184.00","A"
"USGS","02085070","1995-11-15"," 146.00","A"
"USGS","02085070","1995-11-16"," 110.00","A"
"USGS","02085070","1995-11-17","  93.00","A"
"USGS","02085070","1995-11-18","  83.00","A"
"USGS","02085070","1995-11-19","  78.00","A"
"USGS","02085070","1995-11-20","  73.00","A"
"USGS","02085070","1995-11-21","  68.00","A"
"USGS","02085070","1995-11-22","  64.00","A"
"USGS","02085070","1995-11-23","  61.00","A"
"USGS","02085070","1995-11-24","  62.00","A"
"USGS","02085070","1995-11-25","  74.00","A"
"USGS","02085070","1995-11-26","  78.00","A"
"USGS","02085070","1995-11-27","  68.00","A"
"USGS","02085070","1995-11-28","  62.00","A"
"USGS","02085070","1995-11-29","  62.00","A"
"USGS","02085070","1995-11-30","  66.00","A"
"USGS","02085070","1995-12-01","  67.00","A"
"USGS","02085070","1995-12-02","  62.00","A"
"USGS","02085070","1995-12-03","  57.00","A"
"USGS","02085070","1995-12-04","  55.00","A"
"USGS","02085070","1995-12-05","  55.00","A"
"USGS","02085070","1995-12-06","  55.00","A"
"USGS","02085070","1995-12-07","  71.00","A"
"USGS","02085070","1995-12-08","  95.00","A"
"USGS","02085070","1995-12-09"," 587.00","A"
"USGS","02085070","1995-12-10"," 358.00","A"
"USGS","02085070","1995-12-11"," 157.00","A"
"USGS","02085070","1995-12-12"," 112.00","A"
"USGS","02085070","1995-12-13","  96.00","A"
"USGS","02085070","1995-12-14","  87.00","A"
"USGS","02085070","1995-12-15","  80.00","A"
"USGS","02085070","1995-12-16","  77.00","A"
"USGS","02085070","1995-12-17","  73.00","A"
"USGS","02085070","1995-12-18","  69.00","A"
"USGS","02085070","1995-12-19","  90.00","A"
"USGS","02085070","1995-12-20"," 121.00","A"
"USGS","02085070","1995-12-21"," 104.00","A"
"USGS","02085070","1995-12-22","  84.00","A"
"USGS","02085070","1995-12-23","  76.00","A"
"USGS","02085070","1995-12-24","  70.00","A"
"USGS","02085070","1995-12-25","  67.00","A"
"USGS","02085070","1995-12-26","  66.00","A"
"USGS","02085070","1995-12-27","  64.00","A"
"USGS","02085070","1995-12-28","  62.00","A"
"USGS","02085070","1995-12-29","  59.00","A"
"USGS","02085070","1995-12-30","  57.00","A"
"USGS","02085070","1995-12-31","  58.00","A"
"USGS","02085070","1996-01-01","  66.00","A"
"USGS","02085070","1996-01-02","  75.00","A"
"USGS","02085070","1996-01-03","  88.00","A"
"USGS","02085070","1996-01-04","  87.00","A"
"USGS","02085070","1996-01-05","  73.00","A"
"USGS","02085070","1996-01-06","  66.00","A"
"USGS","02085070","1996-01-07","  80.00","A"
"USGS","02085070","1996-01-08","  88.00","A"
"USGS","02085070","1996-01-09","  76.00","A"
"USGS","02085070","1996-01-10","  70.00","A"
"USGS","02085070","1996-01-11","  68.00","A"
"USGS","02085070","1996-01-12","  68.00","A"
"USGS","02085070","1996-01-13","  71.00","A"
"USGS","02085070","1996-01-14","  80.00","A"
"USGS","02085070","1996-01-15"," 129.00","A"
"USGS","02085070","1996-01-16"," 334.00","A"
"USGS","02085070","1996-01-17"," 372.00","A"
"USGS","02085070","1996-01-18"," 608.00","A"
"USGS","02085070","1996-01-19","1930.00","A"
"USGS","02085070","1996-01-20"," 863.00","A"
"USGS","02085070","1996-01-21"," 351.00","A"
"USGS","02085070","1996-01-22"," 212.00","A"
"USGS","02085070","1996-01-23"," 161.00","A"
"USGS","02085070","1996-01-24"," 288.00","A"
"USGS","02085070","1996-01-25"," 463.00","A"
"USGS","02085070","1996-01-26"," 217.00","A"
"USGS","02085070","1996-01-27"," 934.00","A"
"USGS","02085070","1996-01-28"," 651.00","A"
"USGS","02085070","1996-01-29"," 297.00","A"
"USGS","02085070","1996-01-30"," 220.00","A"
"USGS","02085070","1996-01-31"," 267.00","A"
"USGS","02085070","1996-02-01"," 208.00","A"
"USGS","02085070","1996-02-02"," 354.00","A"
"USGS","02085070","1996-02-03"," 534.00","A"
"USGS","02085070","1996-02-04"," 249.00","A"
"USGS","02085070","1996-02-05"," 163.00","A"
"USGS","02085070","1996-02-06"," 144.00","A"
"USGS","02085070","1996-02-07"," 138.00","A"
"USGS","02085070","1996-02-08"," 240.00","A"
"USGS","02085070","1996-02-09"," 545.00","A"
"USGS","02085070","1996-02-10"," 335.00","A"
"USGS","02085070","1996-02-11"," 212.00","A"
"USGS","02085070","1996-02-12"," 160.00","A"
"USGS","02085070","1996-02-13"," 132.00","A"
"USGS","02085070","1996-02-14"," 121.00","A"
"USGS","02085070","1996-02-15"," 117.00","A"
"USGS","02085070","1996-02-16"," 123.00","A"
"USGS","02085070","1996-02-17"," 133.00","A"
"USGS","02085070","1996-02-18"," 119.00","A"
"USGS","02085070","1996-02-19"," 116.00","A"
"USGS","02085070","1996-02-20"," 179.00","A"
"USGS","02085070","1996-02-21"," 369.00","A"
"USGS","02085070","1996-02-22"," 201.00","A"
"USGS","02085070","1996-02-23"," 157.00","A"
"USGS","02085070","1996-02-24"," 137.00","A"
"USGS","02085070","1996-02-25"," 117.00","A"
"USGS","02085070","1996-02-26"," 105.00","A"
"USGS","02085070","1996-02-27"," 100.00","A"
"USGS","02085070","1996-02-28","  96.00","A"
"USGS","02085070","1996-03-01","  86.00","A"
"USGS","02085070","1996-03-02","  84.00","A"
"USGS","02085070","1996-03-03","  83.00","A"
"USGS","02085070","1996-03-04","  78.00","A"
"USGS","02085070","1996-03-05","  76.00","A"
"USGS","02085070","1996-03-06","  96.00","A"
"USGS","02085070","1996-03-07"," 324.00","A"
"USGS","02085070","1996-03-08"," 768.00","A"
"USGS","02085070","1996-03-09"," 342.00","A"
"USGS","02085070","1996-03-10"," 189.00","A"
"USGS","02085070","1996-03-11"," 144.00","A"
"USGS","02085070","1996-03-12"," 127.00","A"
"USGS","02085070","1996-03-13"," 116.00","A"
"USGS","02085070","1996-03-14"," 106.00","A"
"USGS","02085070","1996-03-15"," 109.00","A"
"USGS","02085070","1996-03-16"," 111.00","A"
"USGS","02085070","1996-03-17"," 170.00","A"
"USGS","02085070","1996-03-18"," 200.00","A"
"USGS","02085070","1996-03-19"," 570.00","A"
"USGS","02085070","1996-03-20"," 742.00","A"
"USGS","02085070","1996-03-21"," 293.00","A"
"USGS","02085070","1996-03-22"," 179.00","A"
"USGS","02085070","1996-03-23"," 140.00","A"
"USGS","02085070","1996-03-24"," 120.00","A"
"USGS","02085070","1996-03-25"," 111.00","A"
"USGS","02085070","1996-03-26"," 105.00","A"
"USGS","02085070","1996-03-27","  97.00","A"
"USGS","02085070","1996-03-28"," 137.00","A"
"USGS","02085070","1996-03-29"," 321.00","A"
"USGS","02085070","1996-03-30"," 190.00","A"
"USGS","02085070","1996-03-31"," 142.00","A"
"USGS","02085070","1996-04-01"," 270.00","A"
"USGS","02085070","1996-04-02"," 357.00","A"
"USGS","02085070","1996-04-03"," 210.00","A"
"USGS","02085070","1996-04-04"," 154.00","A"
"USGS","02085070","1996-04-05"," 129.00","A"
"USGS","02085070","1996-04-06"," 116.00","A"
"USGS","02085070","1996-04-07"," 116.00","A"
"USGS","02085070","1996-04-08"," 106.00","A"
"USGS","02085070","1996-04-09"," 225.00","A"
"USGS","02085070","1996-04-10"," 258.00","A"
"USGS","02085070","1996-04-11"," 152.00","A"
"USGS","02085070","1996-04-12"," 123.00","A"
"USGS","02085070","1996-04-13"," 112.00","A"
"USGS","02085070","1996-04-14"," 104.00","A"
"USGS","02085070","1996-04-15"," 106.00","A"
"USGS","02085070","1996-04-16"," 123.00","A"
"USGS","02085070","1996-04-17"," 115.00","A"
"USGS","02085070","1996-04-18","  97.00","A"
"USGS","02085070","1996-04-19","  90.00","A"
"USGS","02085070","1996-04-20","  97.00","A"
"USGS","02085070","1996-04-21"," 152.00","A"
"USGS","02085070","1996-04-22"," 125.00","A"
"USGS","02085070","1996-04-23","  98.00","A"
"USGS","02085070","1996-04-24","  86.00","A"
"USGS","02085070","1996-04-25","  77.00","A"
"USGS","02085070","1996-04-26","  81.00","A"
"USGS","02085070","1996-04-27"," 101.00","A"
"USGS","02085070","1996-04-28","  88.00","A"
"USGS","02085070","1996-04-29","  80.00","A"
"USGS","02085070","1996-04-30"," 431.00","A"
"USGS","02085070","1996-05-01"," 529.00","A"
"USGS","02085070","1996-05-02"," 188.00","A"
"USGS","02085070","1996-05-03"," 120.00","A"
"USGS","02085070","1996-05-04","  93.00","A"
"USGS","02085070","1996-05-05","  79.00","A"
"USGS","02085070","1996-05-06","  84.00","A"
"USGS","02085070","1996-05-07"," 348.00","A"
"USGS","02085070","1996-05-08"," 168.00","A"
"USGS","02085070","1996-05-09"," 112.00","A"
"USGS","02085070","1996-05-10","  88.00","A"
"USGS","02085070","1996-05-11","  80.00","A"
"USGS","02085070","1996-05-12","  81.00","A"
"USGS","02085070","1996-05-13","  68.00","A"
"USGS","02085070","1996-05-14","  65.00","A"
"USGS","02085070","1996-05-15","  65.00","A"
"USGS","02085070","1996-05-16"," 236.00","A"
"USGS","02085070","1996-05-17"," 228.00","A"
"USGS","02085070","1996-05-18"," 114.00","A"
"USGS","02085070","1996-05-19","  82.00","A"
"USGS","02085070","1996-05-20","  70.00","A"
"USGS","02085070","1996-05-21","  62.00","A"
"USGS","02085070","1996-05-22","  55.00","A"
"USGS","02085070","1996-05-23","  47.00","A"
"USGS","02085070","1996-05-24","  46.00","A"
"USGS","02085070","1996-05-25","  45.00","A"
"USGS","02085070","1996-05-26","  46.00","A"
"USGS","02085070","1996-05-27","  55.00","A"
"USGS","02085070","1996-05-28"," 174.00","A"
"USGS","02085070","1996-05-29"," 239.00","A"
"USGS","02085070","1996-05-30"," 385.00","A"
"USGS","02085070","1996-05-31"," 118.00","A"
"USGS","02085070","1996-06-01","  72.00","A"
"USGS","02085070","1996-06-02","  57.00","A"
"USGS","02085070","1996-06-03","  49.00","A"
"USGS","02085070","1996-06-04","  45.00","A"
"USGS","02085070","1996-06-05","  52.00","A"
"USGS","02085070","1996-06-06","  43.00","A"
"USGS","02085070","1996-06-07","  37.00","A"
"USGS","02085070","1996-06-08","  34.00","A"
"USGS","02085070","1996-06-09","  37.00","A"
"USGS","02085070","1996-06-10","  52.00","A"
"USGS","02085070","1996-06-11","  59.00","A"
"USGS","02085070","1996-06-12","  76.00","A"
"USGS","02085070","1996-06-13"," 144.00","A"
"USGS","02085070","1996-06-14"," 576.00","A"
"USGS","02085070","1996-06-15"," 123.00","A"
"USGS","02085070","1996-06-16","  73.00","A"
"USGS","02085070","1996-06-17","  58.00","A"
"USGS","02085070","1996-06-18","  50.00","A"
"USGS","02085070","1996-06-19","  43.00","A"
"USGS","02085070","1996-06-20","  40.00","A"
"USGS","02085070","1996-06-21","  75.00","A"
"USGS","02085070","1996-06-22","  62.00","A"
"USGS","02085070","1996-06-23","  45.00","A"
"USGS","02085070","1996-06-24","  35.00","A"
"USGS","02085070","1996-06-25","  30.00","A"
"USGS","02085070","1996-06-26","  32.00","A"
"USGS","02085070","1996-06-27","  31.00","A"
"USGS","02085070","1996-06-28","  23.00","A"
"USGS","02085070","1996-06-29","  18.00","A"
"USGS","02085070","1996-06-30","  16.00","A"
"USGS","02085070","1996-07-01","  15.00","A"
"USGS","02085070","1996-07-02","  20.00","A"
"USGS","02085070","1996-07-03","  19.00","A"
"USGS","02085070","1996-07-04","  19.00","A"
"USGS","02085070","1996-07-05","  18.00","A"
"USGS","02085070","1996-07-06","  13.00","A"
"USGS","02085070","1996-07-07","  11.00","A"
"USGS","02085070","1996-07-08","  10.00","A"
"USGS","02085070","1996-07-09","  10.00","A"
"USGS","02085070","1996-07-10","  12.00","A"
"USGS","02085070","1996-07-11","  14.00","A"
"USGS","02085070","1996-07-12","  20.00","A"
"USGS","02085070","1996-07-13","  29.00","A"
"USGS","02085070","1996-07-14","  30.00","A"
"USGS","02085070","1996-07-15","  23.00","A"
"USGS","02085070","1996-07-16","  22.00","A"
"USGS","02085070","1996-07-17","  18.00","A"
"USGS","02085070","1996-07-18","  15.00","A"
"USGS","02085070","1996-07-19","  14.00","A"
"USGS","02085070","1996-07-20","  15.00","A"
"USGS","02085070","1996-07-21","  13.00","A"
"USGS","02085070","1996-07-22","  10.00","A"
"USGS","02085070","1996-07-23","  10.00","A"
"USGS","02085070","1996-07-24","   8.40","A"
"USGS","02085070","1996-07-25","  16.00","A"
"USGS","02085070","1996-07-26","  16.00","A"
"USGS","02085070","1996-07-27","  34.00","A"
"USGS","02085070","1996-07-28","  28.00","A"
"USGS","02085070","1996-07-29","  51.00","A"
"USGS","02085070","1996-07-30","  30.00","A"
"USGS","02085070","1996-07-31","  20.00","A"
"USGS","02085070","1996-08-01","  79.00","A"
"USGS","02085070","1996-08-02","  76.00","A"
"USGS","02085070","1996-08-03","  48.00","A"
"USGS","02085070","1996-08-04","  36.00","A"
"USGS","02085070","1996-08-05","  28.00","A"
"USGS","02085070","1996-08-06","  21.00","A"
"USGS","02085070","1996-08-07"," 304.00","A"
"USGS","02085070","1996-08-08","  86.00","A"
"USGS","02085070","1996-08-09","  47.00","A"
"USGS","02085070","1996-08-10","  34.00","A"
"USGS","02085070","1996-08-11","  30.00","A"
"USGS","02085070","1996-08-12","  24.00","A"
"USGS","02085070","1996-08-13","  46.00","A"
"USGS","02085070","1996-08-14","  82.00","A"
"USGS","02085070","1996-08-15","  46.00","A"
"USGS","02085070","1996-08-16","  32.00","A"
"USGS","02085070","1996-08-17","  29.00","A"
"USGS","02085070","1996-08-18","  28.00","A"
"USGS","02085070","1996-08-19","  25.00","A"
"USGS","02085070","1996-08-20","  16.00","A"
"USGS","02085070","1996-08-21","  12.00","A"
"USGS","02085070","1996-08-22","  11.00","A"
"USGS","02085070","1996-08-23","  12.00","A"
"USGS","02085070","1996-08-24","  19.00","A"
"USGS","02085070","1996-08-25","  66.00","A"
"USGS","02085070","1996-08-26","  44.00","A"
"USGS","02085070","1996-08-27","  25.00","A"
"USGS","02085070","1996-08-28","  19.00","A"
"USGS","02085070","1996-08-29","  22.00","A"
"USGS","02085070","1996-08-30","  17.00","A"
"USGS","02085070","1996-08-31","  12.00","A"
"USGS","02085070","1996-09-01","   9.20","A"
"USGS","02085070","1996-09-02","   8.80","A"
"USGS","02085070","1996-09-03","  46.00","A"
"USGS","02085070","1996-09-04"," 319.00","A"
"USGS","02085070","1996-09-05"," 331.00","A"
"USGS","02085070","1996-09-06","9900.00","A e"
"USGS","02085070","1996-09-07","1990.00","A"
"USGS","02085070","1996-09-08"," 496.00","A"
"USGS","02085070","1996-09-09"," 297.00","A"
"USGS","02085070","1996-09-10"," 133.00","A"
"USGS","02085070","1996-09-11"," 188.00","A"
"USGS","02085070","1996-09-12"," 477.00","A"
"USGS","02085070","1996-09-13"," 177.00","A"
"USGS","02085070","1996-09-14"," 113.00","A"
"USGS","02085070","1996-09-15","  77.00","A"
"USGS","02085070","1996-09-16","  66.00","A"
"USGS","02085070","1996-09-17"," 247.00","A"
"USGS","02085070","1996-09-18"," 110.00","A"
"USGS","02085070","1996-09-19","  72.00","A"
"USGS","02085070","1996-09-20","  59.00","A"
"USGS","02085070","1996-09-21","  52.00","A"
"USGS","02085070","1996-09-22","  49.00","A"
"USGS","02085070","1996-09-23","  46.00","A"
"USGS","02085070","1996-09-24","  42.00","A"
"USGS","02085070","1996-09-25","  40.00","A"
"USGS","02085070","1996-09-26","  42.00","A"
"USGS","02085070","1996-09-27","  51.00","A"
"USGS","02085070","1996-09-28","  48.00","A"
"USGS","02085070","1996-09-29"," 212.00","A"
"USGS","02085070","1996-09-30","  93.00","A"
"USGS","02085070","1996-10-01","  61.00","A"
"USGS","02085070","1996-10-02","  92.00","A"
"USGS","02085070","1996-10-03"," 107.00","A"
"USGS","02085070","1996-10-04","  70.00","A"
"USGS","02085070","1996-10-05","  54.00","A"
"USGS","02085070","1996-10-06","  47.00","A"
"USGS","02085070","1996-10-07","  45.00","A"
"USGS","02085070","1996-10-08"," 616.00","A"
"USGS","02085070","1996-10-09"," 521.00","A"
"USGS","02085070","1996-10-10"," 185.00","A"
"USGS","02085070","1996-10-11"," 106.00","A"
"USGS","02085070","1996-10-12","  80.00","A"
"USGS","02085070","1996-10-13","  68.00","A"
"USGS","02085070","1996-10-14","  61.00","A"
"USGS","02085070","1996-10-15","  56.00","A"
"USGS","02085070","1996-10-16","  53.00","A"
"USGS","02085070","1996-10-17","  50.00","A"
"USGS","02085070","1996-10-18"," 104.00","A"
"USGS","02085070","1996-10-19"," 141.00","A"
"USGS","02085070","1996-10-20"," 105.00","A e"
"USGS","02085070","1996-10-21","  72.00","A e"
"USGS","02085070","1996-10-22","  59.00","A e"
"USGS","02085070","1996-10-23","  51.00","A e"
"USGS","02085070","1996-10-24","  48.00","A e"
"USGS","02085070","1996-10-25","  46.00","A"
"USGS","02085070","1996-10-26","  43.00","A"
"USGS","02085070","1996-10-27","  42.00","A"
"USGS","02085070","1996-10-28","  42.00","A"
"USGS","02085070","1996-10-29","  41.00","A"
"USGS","02085070","1996-10-30","  41.00","A"
"USGS","02085070","1996-10-31","  40.00","A"
"USGS","02085070","1996-11-01","  39.00","A"
"USGS","02085070","1996-11-02","  62.00","A"
"USGS","02085070","1996-11-03","  84.00","A"
"USGS","02085070","1996-11-04","  59.00","A"
"USGS","02085070","1996-11-05","  50.00","A"
"USGS","02085070","1996-11-06","  49.00","A"
"USGS","02085070","1996-11-07","  49.00","A"
"USGS","02085070","1996-11-08"," 148.00","A"
"USGS","02085070","1996-11-09"," 240.00","A e"
"USGS","02085070","1996-11-10"," 135.00","A e"
"USGS","02085070","1996-11-11","  79.00","A e"
"USGS","02085070","1996-11-12","  66.00","A e"
"USGS","02085070","1996-11-13","  58.00","A e"
"USGS","02085070","1996-11-14","  52.00","A"
"USGS","02085070","1996-11-15","  51.00","A e"
"USGS","02085070","1996-11-16","  49.00","A e"
"USGS","02085070","1996-11-17","  47.00","A"
"USGS","02085070","1996-11-18","  46.00","A e"
"USGS","02085070","1996-11-19","  54.00","A"
"USGS","02085070","1996-11-20","  56.00","A"
"USGS","02085070","1996-11-21","  63.00","A"
"USGS","02085070","1996-11-22"," 118.00","A"
"USGS","02085070","1996-11-23"," 100.00","A"
"USGS","02085070","1996-11-24","  75.00","A"
"USGS","02085070","1996-11-25","  65.00","A"
"USGS","02085070","1996-11-26","  93.00","A"
"USGS","02085070","1996-11-27"," 162.00","A"
"USGS","02085070","1996-11-28"," 100.00","A"
"USGS","02085070","1996-11-29","  78.00","A"
"USGS","02085070","1996-11-30","  74.00","A"
"USGS","02085070","1996-12-01"," 639.00","A"
"USGS","02085070","1996-12-02"," 871.00","A"
"USGS","02085070","1996-12-03"," 333.00","A"
"USGS","02085070","1996-12-04"," 179.00","A"
"USGS","02085070","1996-12-05"," 178.00","A"
"USGS","02085070","1996-12-06"," 664.00","A"
"USGS","02085070","1996-12-07"," 360.00","A e"
"USGS","02085070","1996-12-08"," 440.00","A e"
"USGS","02085070","1996-12-09"," 275.00","A e"
"USGS","02085070","1996-12-10"," 185.00","A e"
"USGS","02085070","1996-12-11"," 140.00","A e"
"USGS","02085070","1996-12-12"," 115.00","A"
"USGS","02085070","1996-12-13"," 108.00","A"
"USGS","02085070","1996-12-14"," 104.00","A"
"USGS","02085070","1996-12-15","  95.00","A"
"USGS","02085070","1996-12-16","  88.00","A"
"USGS","02085070","1996-12-17","  86.00","A"
"USGS","02085070","1996-12-18","  89.00","A"
"USGS","02085070","1996-12-19"," 124.00","A"
"USGS","02085070","1996-12-20"," 132.00","A"
"USGS","02085070","1996-12-21"," 103.00","A"
"USGS","02085070","1996-12-22","  90.00","A"
"USGS","02085070","1996-12-23","  85.00","A"
"USGS","02085070","1996-12-24","  89.00","A"
"USGS","02085070","1996-12-25"," 114.00","A"
"USGS","02085070","1996-12-26"," 111.00","A"
"USGS","02085070","1996-12-27"," 139.00","A"
"USGS","02085070","1996-12-28"," 144.00","A"
"USGS","02085070","1996-12-29"," 121.00","A"
"USGS","02085070","1996-12-30"," 116.00","A"
"USGS","02085070","1996-12-31"," 104.00","A"
"USGS","02085070","1997-01-01","  97.00","A"
"USGS","02085070","1997-01-02","  91.00","A"
"USGS","02085070","1997-01-03","  88.00","A"
"USGS","02085070","1997-01-04","  86.00","A"
